Index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1491,239.0,268.0,182093.0,182154.0,703.0,,57450.261050132925,71130.0,63.0,89955.84193912207,74753.72753858304,,1.0,300.0,7705.736363426363,0.6026,0.4754,447.3322366675636,12767.04112249949,85023.09131813387,43690.74933219158,2.847,1.4624,1.7853,0.5246,-0.2095,0.9999,6
1840,40.0,56.0,15755.0,15765.0,102.0,42058.60335501318,10.0,17813.0,162.0,189.0,62050.087589876865,82489.39119259741,1.0,100.0,0.0591,0.3625,0.625,0.0118,0.9412,1.0,,,1.2041,11842.457564683007,-0.375,0.3643,90106.77820033177,6
1570,214.0,226.0,,238020.0,,12.0,12.0,11369.0,86.0,43669.42236105165,1687.0,1.0,0.0,,0.2537,89424.43290802966,1.0,0.0071,1.0,1.0,89770.3125010403,45410.07704270646,1.0792,1.0792,0.0,-0.214,29548.312032646816,6
779,1196.0,1202.0,818584.0,818589.0,17.0,7.0,6.0,2267.0,129.0,142.0,1358.0,0.0,1.0,50.0,0.2298,0.4333,77597.71382126427,,0.8571,0.8333,,41277.50324476164,47117.2189705178,71480.54014974422,-0.1667,0.0418,0.14,3
840,625.0,631.0,1934306.0,1934337.0,5215.939301733041,,12477.048790635481,13897.0,99.0,125.0,1364.0,0.0,1.0,100.0,,0.3172,0.1936,0.0044,0.3158,,1.0,67952.52500763243,0.7782,1.4914,0.8065,13866.33970246859,30093.32046023785,4
349,22762.821163875436,474.0,28542.0,28553.0,72.0,92795.3916222092,12.0,13094.0,168.0,198.0,1387.0,,1.0,40.0,57190.94115463557,0.3455,0.9091,0.0072,0.7692,0.9167,43395.305611631265,1.8573,12019.578127793273,1.0414,0.0909,0.4208,92483.65363003663,2
1887,82285.47494927494,1682.0,570234.0,,35.0,14.0,86371.38762321869,2388.0,54246.546010597485,87.0,1686.0,1.0,,150.0,0.0047,0.5625,0.8,0.0047,,16097.836104716545,1.0,1.5441,0.9031,31256.28663574901,,-0.467,96734.62026836764,6
572,127.0,166.0,533732.0,533745.0,207.0,40.0,,1625.2093473430818,115.0,96092.88492036903,1356.0,0.0,64661.02774867517,40.0,0.1873,0.5917,0.3333,54139.211901683826,0.975,0.5652,0.0,2.316,8774.098189530987,8286.22741222672,,,48700.474270903884,2
1680,535.0,578.0,89303.08185878534,149552.0,46815.87307735707,21804.18138054432,98988.97334535564,32153.0,114.0,134.0,1692.0,0.0,1.0,70.0,51083.050770801055,,0.3256,0.0254,0.5811,0.3043,0.0,2.4232,52201.68816433226,1.1461,33711.86274832907,-0.0521,0.8806,6
1831,780.0963187065136,163.0,48235.0,48244.0,36.0,8.0,9.0,48508.773622326225,172.0,189.0,1353.0,,1.0,200.0,,0.4286,0.7778,0.0052,17167.468514277385,1.0,1.0,1.5563,0.8451,0.9542,0.2222,0.3954,0.1687,6
1425,754.0,60180.730545419356,,1066722.0,40175.5003494755,20.0,50867.30530622878,,77.0,118.0,1362.0,1.0,0.0,70.0,0.8693,0.3977,0.7273,0.0117,0.8,1.0,1.0,2.3263,1.2041,62387.23125032759,0.2727,-0.225,0.5822,6
1546,406.0,417.0,4025551.0,73217.01143159991,89.0,14.0,99179.08049557358,11759.0,125.0,143.0,1370.0,0.0,1.0,26304.252366198933,0.5927,97817.64639481601,,0.008,0.7857,1.0,1.0,1.9494,1.0414,,52686.40007471041,,0.257,6
1274,1252.0,1264.0,1229599.0,1229628.0,269.0,22.0,,26745.0,71.0,125.0,85626.31560084585,0.0,1.0,70.0,99404.98142846374,18679.861442777677,0.4138,0.0089,0.5454,1.0,1.0,2.4297,1.0792,1.4624,0.5862,-0.2233,0.5757,6
1779,78624.8683389724,1208.0,70457.0,70478.0,288.0,62.0,34.0,27785.0,84.0,,1356.0,,1.0,69288.7707074899,43378.02479073514,0.5844,0.6364,0.0243,0.5323,41410.97328589326,,2.4594,1.5185,1.3222,-0.3636,50387.28381655736,,6
459,39.0,192.0,1469673.0,1469845.0,13946.0,63454.812767193725,,1635177.0,11888.548238609375,20254.243531681437,1402.0,,1.0,40.0,0.0556,29834.906559420528,0.8895,0.1091,0.2598,22407.02859657483,1.0,4.1445,2.1847,2.2355,0.1105,-0.084,1.0,2
376,47037.80352663316,940.0,612662.0,612672.0,91594.42273027534,50709.89430928581,10.0,8857.0,161.0,7996.025096530934,1387.0,0.0,1.0,40.0,0.6446,0.2571,0.7,89355.53366860726,0.7778,1.0,,1.716,0.8451,45702.02385585822,0.3,0.3307,0.1753,2
334,103.0,122.0,1136912.0,87336.88742153755,142.0,25.0,15.0,17707.0,7547.450267513822,,1362.0,0.0,65188.7406356997,,,67119.89576151807,0.6316,0.0139,0.76,0.8,0.0,2.1523,1.2787,58332.926731413274,-0.3684,-0.0258,0.3787,1
1125,794.0,,2294295.0,2294312.0,172.0,14.0,60001.797112690605,19457.0,91.0,134.0,1360.0,0.0,1.0,40.0,44796.62643594633,0.1569,0.7059,0.0088,0.8571,0.9444,1.0,2.2355,1.0792,91536.5559163307,0.2941,-0.1162,0.3419,5
1709,,,263975.0,264160.0,,,81744.33411159257,61469.25417879805,113.0,143.0,22162.285572518904,0.0,1.0,220.0,0.1621,,0.227,0.0301,99536.36575951062,0.6852,79551.41288987204,3.5181,1.6233,98496.9580977591,0.773,-0.0184,1.0,6
1853,1109.0,,219220.0,219230.0,116.0,73303.32888505996,32.0,18402.0,150.0,172.0,1353.0,48373.30744237118,1.0,100.0,0.3237,0.536,0.4,0.0185,0.7576,0.3125,0.0,2.0645,1.3979,34483.90595025513,-0.6,0.2394,0.4138,6
817,50.0,434.02337157473215,143784.0,86645.15924186671,578.0,73.0,90.0,,100.0,69578.68971529524,,0.0,1.0,120.0,0.0739,0.6281,0.2838,0.0155,78958.34008208118,0.8222,1.0,2.7619,1.3222,56514.80196658763,0.7162,-0.0822,0.9998,4
1081,735.0,746.0,1759941.0,1759951.0,62.0,11.0,10.0,6884.0,,127.0,,0.0,1.0,50.0,0.9029,0.4364,42117.73368501578,36775.92408924448,79071.93178819455,1.0,0.0,1.7924,,,-0.0909,-0.1326,0.2173,5
941,155.0,168.0,2274364.0,34820.14957674157,163.0,,19.0,18196.0,93.0,,1688.0,1.0,44954.90302907313,60.0,0.1837,53624.831414048094,0.6842,0.0077,0.7222,1.0,1.0,2.2122,1.1139,1.2787,0.3158,-0.1279,,5
1803,1089.0,1098.0,902188.0,92361.229117973,20412.12212259146,29301.569181481635,,26076.81001541027,80.0,124.0,1360.0,7989.813402165658,0.0,300.0,0.3853,0.4593,0.6,0.0066,35821.073393234474,0.9375,1.0,,0.9542,1.1761,0.4,18190.720420046724,,6
1269,408.60704709599906,1120.0,2497122.0,2497138.0,137.0,13.0,,58632.21065879779,85.0,133.0,1373.0,0.0,1.0,87795.29956106347,0.3685,0.2865,0.75,0.0087,0.9231,1.0,1.0,2.1367,1.0792,,0.25,-0.1063,0.3241,6
1872,1253.0,1263.0,2860158.0,2860168.0,76.0,13.0,85067.72325478759,70143.33131637805,79.0,42842.277150923066,1688.0,61479.61365673846,0.0,39095.57096990055,0.5035,0.24,,76259.96902149687,0.7692,1.0,0.5,1.8808,1.0,1.0,55965.21407449514,,0.2061,6
1092,575.0,587.0,1279980.0,1279991.0,111.0,15.0,11.0,11861.0,84.0,124.0,1362.0,0.0,1.0,40.0,0.8443,0.1591,0.9167,0.0088,0.8,1.0,12069.997923234876,,1.0792,27599.391928270266,-0.0833,-0.1652,34560.89157886216,5
329,0.0,6.0,2939205.0,2939222.0,,14.0,18.0,,92.0,118.0,1348.0,1.0,0.0,70.0,,0.3235,0.3529,0.0044,46677.75642867143,2332.2737939760586,1.0,1.8389,0.7782,1.2305,80661.93226942545,9658.858102422097,0.2083,1
991,1285.0,54458.676577966646,1715283.0,1715307.0,110.0,20.0,24.0,12413.0,,127.0,1650.0,1.0,0.0,69.0,0.4327,22875.762469442652,0.3333,0.0049,0.4,,1.0,2.0414,89331.6930065015,3668.560845152835,0.6667,-0.1184,0.3241,5
319,48.0,16527.09100935712,2644076.0,85428.33831961046,153.0,25.0,21.0,13830.366702799956,90.0,125.0,1352.0,1.0,0.0,,52506.53871689497,0.4396,,23380.557620275224,,1.0,1.0,2.1847,1.1139,1.3222,0.381,52475.38680829916,,1
1776,1002.0,87342.4913491212,28972.0,28984.0,128.0,29.0,16.0,13352.0,96.0,,1360.0,0.0,1.0,40.0,0.4985,0.4386,0.6316,96233.96891089488,0.6552,0.75,0.0,,1.2787,22147.330105393357,-0.3684,-0.1851,0.3787,6
1315,,1214.0,308931.0,98619.95626940319,134.0,12.0,,22251.50747821454,100.0,119.0,,0.0,1.0,12598.797765725989,0.2055,0.33,0.32,0.0059,0.6667,,1.0,2.1271,0.9031,1.3979,0.68,-0.1349,0.3359,6
1682,55722.478186027445,1081.0,9670837.0,9670878.0,235.0,59626.445353441224,,27135.0,72367.88958672187,127.0,1362.0,0.0,1.0,40.0,0.4126,0.6179,0.3659,,0.3488,40893.68195086288,1.0,2.3711,1.1761,1.6128,99327.60381645731,-0.0979,35591.232134738726,6
168,81.0,5522.876518932307,162885.0,162940.0,22589.472439701698,88890.95893887777,59.0,41476.0,,10847.288425023704,1356.0,1797.1199212888255,69140.00602515637,70.0,0.1195,0.4475,0.2364,0.0096,0.2407,0.9322,1.0,2.5966,48363.396784281096,,0.7636,-0.1797,0.94,1
13,46.0,58.0,179258.0,179312.0,480.0,15.0,54.0,17095.386201076635,102.0,158.0,1687.0,0.0,1.0,150.0,0.0545,0.2593,85869.37070120711,0.0071,0.8,67735.74161343538,1.0,2.6812,1.0792,1.7324,0.7778,0.0086,0.9093,0
1869,,297.0,2555025.0,2555028.0,86.0,34.0,7.0,11010.0,52.0,191.0,,1.0,0.0,70.0,0.3112,0.1569,0.0882,0.0201,1.0,0.4286,0.0,85263.2276800553,1.5315,,16700.647020653738,0.0002,33573.62498646344,6
172,3.0,,,221142.0,294.0,35.0,42.0,20642.0,17233.94034377552,95.0,1356.0,1.0,0.0,70.0,0.0044,0.4167,0.2857,0.0088,84867.96699632009,,1.0,,70454.4681779372,35989.70516949254,0.7143,-0.4515,72578.28171755512,1
650,43.0,218.0,83537.9237997665,2087946.0,6515.0,222.0,104.0,86409.93037965673,39.0,127.0,1358.0,0.0,1.0,90456.65402364508,,0.4272,,0.1289,30026.174618700985,0.625,0.0,4092.71179363313,2.243,94029.27209295647,-0.6286,56887.16728580611,11611.906831595586,2
261,824.0,844.0,1564536.0,1564557.0,33393.419008949444,27.0,,15545.0,99.0,125.0,1356.0,1.0,20021.489463344198,70.0,0.7552,0.6667,79985.08023386348,0.0148,7529.330639212883,24070.030370894758,1.0,2.1461,,1.3222,0.0476,-0.1325,,1
1178,1034.0,1047.0,53565.167687837886,778465.0,132.0,16.0,15.0,13800.0,68.0,140.0,1688.0,1.0,,70.0,0.7595,0.3231,81929.50680620695,0.0077,54582.44942396778,1.0,1.0,2.1206,1.1139,40528.83384752847,0.1333,,0.3285,5
1467,279.0,290.0,,119036.0,86.0,15.0,10.0,79461.93966681635,73.0,,1694.0,0.0,73840.39951340102,60.0,8285.192369541483,0.2182,0.9091,0.0065,0.7333,1.0,,1.9345,1.0414,1.0,-0.0909,79952.09553731685,60782.26187675234,6
902,58628.01856147252,80732.03960907708,1199744.0,1199753.0,67.0,12.0,41441.804954889514,91532.3835530259,87.0,87501.81583948183,78852.33681172649,1.0,73267.57727666256,49613.95739508141,80397.47636051364,0.2556,0.9,40107.2197145704,60395.992626160114,99858.6125124989,0.0,92665.2800381951,1.0,,-0.1,-0.141,0.1954,5
673,39.0,210.0,36637.5147994109,,5816.0,273.0,132.0,73537.22334495033,51.0,23610.33687590064,1358.0,0.0,1.0,40.0,0.0574,0.4331,21353.507230016545,0.1259,67452.61733996744,0.4545,0.0,3.7646,34873.88485408298,1.7781,-0.6491,-0.1694,1.0,2
259,,126.0,1536604.0,78357.14928190272,155.0,24.0,27.0,16678.0,96.0,120.0,1356.0,1.0,61425.359372344865,70.0,32674.6821543651,0.4259,0.3704,0.0074,0.4167,1.0,,2.1903,1.0,1.4314,,-0.1594,0.4465,1
845,623.0,,2003323.0,50131.79029122069,1004.0,,3428.6559608412535,125338.0,109.0,40521.118486709594,1362.0,0.0,1.0,100.0,,0.5317,0.1194,,,1.0,15079.629965952867,3.0017,1.2041,2.1271,0.8806,11622.11671636485,1.0,4
868,1252.0,1348.0,355940.0,356016.0,1812.0,57525.103433983146,135.0,196003.0,82.0,5370.486538798292,1687.0,1.0,0.0,80.0,0.4019,0.7516,0.7917,0.0569,0.8067,0.563,0.0,3.2582,1.9823,1.8808,-0.2083,-0.1549,,5
1577,0.0,21.0,881709.0,881856.0,1949.0,94940.36906697626,41962.35920715032,144252.0,56.0,99.0,1687.0,1.0,0.0,21072.782291245494,0.0,95909.43430140967,0.1429,0.0125,0.3088,0.9074,1.0,3.2898,1.3222,2.1673,15101.892306160502,,1.0,6
139,375.0,386.0,1063504.0,1063527.0,170.0,18.0,23.0,,79.0,127.0,1698.0,,1.0,60.0,0.4417,0.3281,0.4783,0.0065,0.6111,1.0,,2.2304,1.0414,95063.44000722238,,-0.1704,0.4187,0
894,955.0,963.0,731417.0,731423.0,34.0,10.0,68994.32707150442,65068.68205955711,91.0,119.0,1692.0,1.0,0.0,60.0,0.8617,71680.98914925834,10268.857181161073,0.0047,0.8,61690.212551913435,0.0,1.5315,0.9031,0.7782,-0.25,-0.1836,70288.55320687646,5
1784,1237.0,1261.0,161008.0,17665.794729308225,,10312.310325940833,83.0,,113.0,133.0,1354.0,0.0,1.0,40.0,0.1374,0.5785,31158.24005123159,0.0177,,0.7349,1.0,2.7903,5248.338646778406,20454.148124620442,0.6066,-0.0488,0.9996,6
550,52.0,174.0,281656.0,9820.021185278116,3703.0,187.0,94.0,384266.0,37.0,126.0,1362.0,22272.516241847974,1.0,40.0,0.0764,,0.3853,0.0896,0.6524,0.5,26201.48443370961,3.5686,2.0864,1.6721,-0.6148,-0.1893,1.0,2
987,576.0,586.0,1581945.0,,54.0,12.0,7.0,31238.641079474994,35591.00522853569,159.0,1652.0,1.0,37480.207108911934,72944.15579159775,29005.91486795727,0.2286,0.7,0.006,0.8333,1.0,0.0,73634.71930194987,1.0,0.8451,-0.3,0.093,0.1753,5
1928,,170.0,252936.0,252958.0,97.0,24.0,64111.63297046312,52826.76973031678,93513.65586623513,,1364.0,0.0,1.0,185.0,,0.5591,0.4545,0.0073,87050.10014664952,0.9565,,1.9868,1.0,1.3424,,0.0289,0.3663,6
1199,1268.0,1285.0,571986.0,572004.0,196.0,23.0,,42635.87108301691,82.0,118.0,1368.0,1.0,0.0,80.0,3815.8458005155826,0.3595,6070.479612187385,0.0124,36093.93256793049,45183.663692618895,49889.0958086694,2.2923,1.2305,1.2553,97837.75663790613,-0.2432,0.5063,5
1341,277.0,292.0,1151809.0,1151838.0,217.0,32.0,32.0,25231.0,90221.4182118508,126.0,1376.0,78734.49732079497,1.0,40.0,0.4026,0.5012,0.5172,0.0109,,0.9063,,2.3365,1.1761,1.4624,0.4828,-0.0916,0.7079,6
559,37688.56217841179,94192.25160416683,377537.0,1760.8673335283265,3985.0,166.0,99.0,413005.0,41.0,90932.55227709071,,,1.0,40.0,0.0705,,0.3721,0.0947,0.7771,0.4848,0.0,3.6004,2.1106,1.6812,-0.6279,-0.1903,1.0,2
140,43.85355936679103,1142.0,1421726.0,1421746.0,83.0,14.0,66342.25703641483,9917.0,110.0,32172.785749327526,1696.0,0.0,1.0,60.0,0.6533,0.3083,0.3,0.0035,10601.452878116335,1.0,1.0,1.9191,0.7782,1.301,14644.203456846295,-0.0666,0.2288,0
1684,53677.16983692422,33701.51752852918,60056.0,60340.0,,198.0,284.0,,70.0,,1360.0,0.0,1.0,200.0,0.0485,0.83,0.2218,0.0463,0.3182,1.0,1.0,3.4832,1.7993,35796.249409319826,0.7782,,1.0,6
532,14602.693206318672,45845.91397135882,47299.0,47376.0,,240.0,136.0,600689.0,38.0,133.0,1358.0,0.0,1.0,,0.0574,0.5016,0.5133,83076.64328883808,0.625,0.5662,36264.78112454674,3.7602,2.1761,1.8865,-0.4867,-0.1848,1.0,2
225,72987.09629842332,193.0,43425.61165280502,1048832.0,138.0,70150.93690585053,18334.47609616917,17295.0,114.0,141.0,1356.0,1.0,0.0,70.0,88599.81366445852,0.4202,0.8235,,94647.61783294777,0.875,0.0,2.1399,1.2305,1.1461,-0.1765,-0.0209,0.3945,1
724,3.0,776.0,39061.15920725284,77666.80911414431,14386.0,851.0,,,27.0,124.0,1358.0,0.0,1.0,50.0,0.0044,0.8487,,0.5692,0.9083,0.2901,0.0,4.1579,2.8882,33803.83125441776,9006.559701864437,-0.2148,1.0,2
787,583.0,589.0,983183.0,983189.0,17.0,9.0,7.0,2198.0,122.0,142.0,49836.34893872841,0.0,1.0,50.0,0.8612,0.5278,1.0,0.0044,0.6667,0.8571,0.5,1.2305,39850.7936774627,0.7782,0.0,0.0101,0.1449,3
1669,772.0,1006.0,4313950.0,4314267.0,19818.0,905.0,583.0,1966409.0,46.0,135.0,1358.0,1.0,0.0,200.0,0.5184,0.7328,0.7382,51685.17042784132,13268.225786059262,43066.96959222963,1.0,,2.3692,2.5011,5731.104897397466,-0.2248,1.0,6
943,30.0,38.0,2488268.0,,78.0,10.0,1140.832550829074,7387.0,79.0,110.0,1692.0,1.0,0.0,60.0,0.0355,0.3036,0.5714,0.0047,11984.071991102684,56394.220947648864,1.0,1.8921,0.9031,99904.9694896798,0.4286,-0.2601,36563.88187696416,5
410,,226.0,695578.0,695788.0,17706.0,802.0,59040.45866970518,2147442.0,24.0,148.0,1404.0,17766.528309372854,1.0,28774.30028219744,0.0584,0.5443,0.8809,0.1318,0.2307,0.3911,1.0,,76700.55275404087,30726.157523161968,0.1191,-0.0525,1.0,2
326,17.0,,94971.08695806716,,76.0,15.0,12.0,4643.0,46589.69816589198,,51893.6185794325,78332.74486331442,,10676.151587047678,0.0251,0.3667,0.8333,0.0074,37821.86268090919,1.0,38590.13439070566,1.8808,1.0,1.0792,0.1667,-0.5227,0.2288,1
1287,550.0,558.0,48308.24655917877,1155025.0,9617.632609934957,,31.0,44272.6428692931,95.0,98127.2025682172,39341.2862960323,0.0,1.0,175.0,0.8076,0.2339,,0.0059,8238.380092547148,1.0,8736.451691684222,2.2787,0.9031,1.4914,,-0.1231,0.4106,6
300,42848.50633562562,90.0,2082327.0,2082338.0,60.0,13.0,11.0,6133.0,,117.0,1356.0,73476.75286135342,0.0,34269.66398440312,90116.59964756857,0.3939,0.8182,0.0066,7207.461156746198,1.0,7541.046278339625,1.7781,0.9542,1.0414,47678.29449602353,-0.2014,0.2051,1
1222,1306.0,1322.0,87578.81551142044,27566.10197164032,308.0,,44.0,82253.42314791559,18887.823618023813,125.0,1364.0,1.0,0.0,80.0,0.0616,0.4653,0.4444,0.0117,0.3636,0.8182,41654.35461371046,13856.664579774037,1.2041,1.5563,0.5556,-0.2489,35435.850924708626,5
1106,,1023.0,639490.0,639507.0,17574.052627294055,17.0,17.0,10095.0,55730.51003762387,143.0,1362.0,94820.16406509191,1.0,175.0,0.4978,0.4044,0.4706,0.0059,0.4706,1.0,1.0,1.9085,96937.97337836558,1.2305,0.5294,-0.0263,0.2482,5
26,1363.0,1372.0,2128884.0,2128907.0,171.0,9.0,23.0,86115.36953295201,41789.81321313779,111.0,1373.0,0.0,1.0,40.0,45532.04387605742,0.1739,,0.0066,1.0,35832.14278947698,,2.233,0.9542,1.3617,0.6087,,0.3464,0
1805,,1066.0,945549.0,,52.0,11.0,8.0,5035.0,46295.96050215868,126.0,1360.0,1.0,0.0,300.0,0.4324,0.2778,0.8889,30599.647281144258,0.8182,1.0,0.0,1.716,0.9542,0.9031,-0.1111,-0.2435,57892.77173127447,6
715,80.0,43582.82788381267,,30827.68872721654,4071.0,177.0,,62915.476627547716,96603.38628905654,58711.03469537805,1360.0,0.0,,40.0,0.1177,0.4201,13704.551090424178,0.0956,,,0.0,3.6097,,1.7324,-0.5846,20051.09737217714,1.0,2
945,280.0,292.0,2946689.0,2946700.0,110.0,15.0,11.0,11881.0,42805.77080728921,133.0,1690.0,1.0,0.0,60.0,0.3314,0.1667,0.9167,0.0071,61624.22272967068,1.0,0.0,2.0414,1.0792,1.0414,-0.0833,-0.1562,,5
194,9044.102596462777,519.0,548929.0,,170.0,28.0,25.0,20000.0,105.0,,1356.0,1.0,0.0,80593.2817572805,94479.86283217989,0.4551,0.5417,0.0096,0.4643,0.96,31729.509676305024,2.2304,1.1139,,0.4583,23371.33117654272,69536.31535117862,1
441,43.0,215.0,1253069.0,1253240.0,13975.0,,381.09085526514264,,20819.37403899512,140.0,90127.42665501121,0.0,1.0,40.0,0.0614,0.5249,92468.23018275968,48109.21077276667,0.2164,,0.0,60248.08378608071,2.2355,2.233,10152.840375224947,66212.1364664053,1.0,2
574,35017.92806050908,195.0,554961.0,555021.0,,188.0,118.0,618937.0,77011.24551289699,125.0,1356.0,0.0,1.0,40.0,0.0575,0.3622,0.3846,0.115,0.8298,0.5085,0.0,3.776,2.1931,1.7781,777.6962027638446,-0.19,1.0,2
504,39.0,195.0,2240199.0,58178.15661199422,50273.8617012087,755.0,444.0,1273434.0,44.0,,71647.64806735731,0.0,21941.41768727752,40.0,0.0556,0.5758,0.9398,0.1111,0.2066,0.3739,1.0,75501.42228032096,2.1931,17967.432518847192,0.0602,-0.0944,1.0,2
606,109.0,189.0,1541496.0,1541574.0,1834.0,242.0,20630.004510494717,25369.29712438296,114.0,135.0,1358.0,0.0,1.0,88440.05662601432,0.1605,0.7061,0.975,0.0589,0.3306,0.6094,0.0,30803.48159100581,8027.285440024146,28624.556944535918,-0.025,-0.0292,1.0,2
1138,19.0,,877413.0,877428.0,114.0,14.0,15.0,11442.0,,125.0,,0.0,1.0,70937.95223219537,84857.04064294288,0.1556,0.6,73693.29840092083,22828.738152006557,1.0,1.0,2.0569,0.9542,1.1761,0.4,17874.81318641395,83890.1910816467,5
1129,38299.80577209765,768.0,92796.85514025747,,98701.42268929745,21.0,19.0,50104.426399503645,88.0,133.0,1360.0,0.0,1.0,40.0,0.8706,0.2742,1.0,0.014,0.9048,1.0,0.5,2.4183,1.2787,1.2787,0.0,-0.1248,0.5967,5
1735,29500.825458370815,20.0,1214727.0,1214748.0,,13.0,23.0,73374.83289236088,65519.11750946216,124.0,1373.0,0.0,1.0,40.0,42433.07417116483,0.3939,0.5238,0.008,0.8461,0.913,1.0,2.1461,1.0414,1.3222,0.4762,,,6
847,620.0,637.0,2020002.0,2020117.0,695.0,89794.78884885991,117.0,,16420.48999180733,141.0,1364.0,0.0,34067.02903049032,100.0,0.9091,0.6445,81396.4350459917,0.0125,,99989.50698922267,1.0,35648.22194255899,1.2305,2.0607,0.8522,-0.0101,1.0,4
4,,860.0,369370.0,369415.0,176.0,13.0,45.0,52986.288572311416,99.0,126.0,89398.15139381312,0.0,1.0,290.0,0.7287,0.4413,,0.0052,0.5385,1.0,1.0,2.2455,0.8451,1.6532,0.8444,-0.1568,0.5212,0
1115,157.0,19194.180505839264,88163.78435485758,395420.0,140.0,44601.14294097564,13.0,17898.0,,11464.074379497246,1360.0,0.0,1.0,83673.9142998027,62240.61266693037,0.4697,0.5454,0.0162,0.5116,41584.38464513381,,2.1461,1.3424,1.0792,-0.4545,-0.0012,0.4366,5
1517,1271.0,70127.71509926784,9831578.0,,2962.0,43384.64531311742,284.0,342202.0,101.0,17101.559759066477,1362.0,53807.71240961974,1.0,40.0,26537.11838384416,61474.84306972795,0.1079,0.022,0.1299,,1.0,3.4716,1.4771,2.444,0.8921,,12503.574285361452,6
468,39.0,192.0,1586862.0,1587011.0,11505.0,577.0,349.0,1320194.0,28432.058424252493,142.0,1402.0,0.0,,40.0,32987.304232623086,0.4953,0.9739,0.1091,0.2652,26174.681356319907,0.0,4.0609,2.1847,2.1732,-0.0261,31778.991364547794,1.0,2
322,27.0,42.0,2682394.0,2682435.0,29429.274531422656,40.0,43.0,36566.0,42213.67304530733,119.0,1352.0,1.0,0.0,21523.69111643284,0.0399,,0.3659,0.0111,0.375,0.9535,1.0,2.5752,1.1761,1.6128,0.6342,-0.2402,0.8894,1
6,25467.256396866454,441.0,100250.0,100337.0,630.0,20.0,87.0,62357.0,64.0,127.0,,47396.17149099392,1.0,40.0,0.62,0.3417,0.1264,0.0079,0.55,1.0,1.0,,1.0414,1.9395,0.8736,-0.2267,80244.43748178483,0
223,35848.73470063144,214.0,1025376.0,,1429.9038735005488,98.0,100.0,126759.0,81.0,118.0,1356.0,,0.0,70.0,92617.45868412682,7782.781462751531,0.2577,0.0184,0.2551,0.97,,3.1297,1.3979,79636.08056008707,0.7423,-0.2654,41828.965330921594,1
1331,1050.0,1071.0,856766.0,856784.0,20490.32614856038,11931.672986406273,23.0,22591.0,78563.59293908333,39192.637459151534,49355.13019911545,0.0,1.0,40.0,0.4433,0.5238,,,0.6364,,0.0,,1.3222,73034.46013664817,-0.1429,-0.0195,0.6236,6
548,48.0,174.0,28245.67022953757,93202.28994777729,3661.0,,87.0,380538.0,43.0,127.0,1358.0,,31351.89661797807,40.0,0.0707,0.3818,0.373,0.0928,0.6848,0.5402,90811.23034552718,40036.9413889314,,35082.03599023895,76869.28841549161,-0.1879,,2
229,137.0,77503.74529411914,,1093492.0,184.0,1652.0437386936094,15.0,66165.80390650402,96.0,118.0,1354.0,1.0,0.0,70.0,0.2024,0.3544,0.7895,0.014,0.6129,92937.11713035815,0.0,50461.84927727322,,1.1761,-0.2105,-0.1737,0.4713,1
40,1617.0,1629.0,183688.0,183711.0,201.0,36531.56407182834,23.0,20993.0,79.0,126.0,1633.0,77222.48944176482,1.0,250.0,89416.60358954394,0.2717,0.5217,0.0074,58059.75863859824,,1.0,2.3032,,74754.28309006893,0.4783,27562.865688725204,0.4564,0
543,,178.0,189330.0,27193.3048888214,4130.0,5222.098063323199,,432500.0,8514.425794808922,132.0,1360.0,0.0,99907.79704320105,40.0,32049.899938465933,0.4206,0.4091,0.0971,0.6701,0.551,0.0,3.616,2.1206,1.7324,-0.5909,-0.1819,1.0,2
243,,36147.92556751836,1301932.0,1301945.0,,84362.4666932301,3332.69956853427,,93.0,111.0,1358.0,1.0,0.0,70.0,23293.24797792417,0.5914,183.68121927296866,0.0118,0.6956,0.8125,0.0,1.9294,1.2041,66242.60778420612,-0.1875,-0.2127,0.3479,1
899,565.0,32054.826696453954,1074269.0,1074276.0,44989.14834062601,,7.0,4442.0,80540.71762720172,134.0,1690.0,1.0,0.0,60.0,0.6686,0.2041,1.0,0.0041,0.7778,87315.98748430616,0.5,1.5911,0.8451,0.8451,0.0,-0.1102,0.156,5
1339,,362.0,1115618.0,1115654.0,,34.0,38.0,28445.0,96.0,2527.4018647653106,1372.0,0.0,70453.46738602477,40.0,0.5088,0.4231,0.3611,,0.3823,0.9474,1.0,68046.29246344688,1.1139,1.5563,93858.79217533009,-0.1769,78911.12694236386,6
137,1251.0,45801.52753389947,458923.0,458941.0,70.0,15.0,14948.499422768846,8051.0,106.0,65875.70351203163,1356.0,0.0,1.0,,0.1475,0.2222,18709.962959079006,26095.230163798034,0.3333,1.0,59911.986854649076,1.8451,0.699,1.2553,0.7222,-0.1015,0.1954,0
1888,82202.13927083711,1684.0,18260.59086441386,663171.0,167.0,48511.42750217758,,10526.0,35.0,,,1.0,0.0,883.8845292166608,0.0047,0.4377,0.2727,0.0053,,72744.37741830778,1.0,,0.9542,64116.52239610175,0.7273,-0.5076,0.4913,6
